date,time,e,M,efc,efs,index_build_time,hit_rate,avg_time_ms,total_queries
2026-03-17,12:00:44,1,32,1000,500,0.0063,0.3600,0.2594,225
2026-03-17,12:00:44,1,48,900,900,0.0055,0.3600,0.2296,225
2026-03-17,12:00:44,1,32,400,600,0.0059,0.3600,0.2441,225
2026-03-17,12:00:44,1,16,200,600,0.0057,0.3600,0.2610,225
2026-03-17,12:00:44,1,48,300,1000,0.0056,0.3600,0.2262,225
2026-03-17,12:00:44,1,16,300,600,0.0061,0.3600,0.2649,225
2026-03-17,12:00:44,1,32,800,1000,0.0057,0.3600,0.2643,225
2026-03-17,12:00:44,1,16,600,600,0.0059,0.3600,0.2572,225
2026-03-17,12:00:44,1,48,500,700,0.0053,0.3600,0.2443,225
2026-03-17,12:00:44,1,48,200,700,0.0054,0.3600,0.2407,225
2026-03-17,12:00:44,1,32,1000,600,0.0063,0.3600,0.2565,225
2026-03-17,12:00:44,1,48,900,1000,0.0055,0.3600,0.2272,225
2026-03-17,12:00:44,1,32,400,700,0.0059,0.3600,0.2464,225
2026-03-17,12:00:44,1,16,200,700,0.0057,0.3600,0.2593,225
2026-03-17,12:00:44,1,16,300,700,0.0061,0.3600,0.2579,225
2026-03-17,12:00:44,1,48,500,800,0.0053,0.3600,0.2340,225
2026-03-17,12:00:44,1,16,600,700,0.0059,0.3600,0.2556,225
2026-03-17,12:00:44,1,32,1000,700,0.0063,0.3600,0.1952,225
2026-03-17,12:00:44,1,48,200,800,0.0054,0.3600,0.2767,225
2026-03-17,12:00:44,1,32,400,800,0.0059,0.3600,0.2534,225
2026-03-17,12:00:44,1,16,200,800,0.0057,0.3600,0.2544,225
2026-03-17,12:00:44,1,16,300,800,0.0061,0.3600,0.2598,225
2026-03-17,12:00:44,1,48,500,900,0.0053,0.3600,0.2391,225
2026-03-17,12:00:44,1,16,600,800,0.0059,0.3600,0.2550,225
2026-03-17,12:00:44,1,32,1000,800,0.0063,0.3600,0.2508,225
2026-03-17,12:00:44,1,48,200,900,0.0054,0.3600,0.2390,225
2026-03-17,12:00:44,1,32,400,900,0.0059,0.3600,0.2539,225
2026-03-17,12:00:44,1,16,200,900,0.0057,0.3600,0.2523,225
2026-03-17,12:00:44,1,48,500,1000,0.0053,0.3600,0.2363,225
2026-03-17,12:00:44,1,16,300,900,0.0061,0.3600,0.2592,225
2026-03-17,12:00:44,1,16,600,900,0.0059,0.3600,0.2545,225
2026-03-17,12:00:44,1,32,1000,900,0.0063,0.3600,0.2514,225
2026-03-17,12:00:44,1,48,200,1000,0.0054,0.3600,0.2396,225
2026-03-17,12:00:44,1,32,400,1000,0.0059,0.3600,0.2572,225
2026-03-17,12:00:44,1,16,200,1000,0.0057,0.3600,0.2570,225
2026-03-17,12:00:44,1,16,300,1000,0.0061,0.3600,0.2499,225
2026-03-17,12:00:44,1,32,1000,1000,0.0063,0.3600,0.2518,225
2026-03-17,12:00:44,1,16,600,1000,0.0059,0.3600,0.2580,225
2026-03-17,12:00:45,1,48,1000,100,0.0033,0.3600,0.1281,225
2026-03-17,12:00:45,1,48,1000,200,0.0033,0.3600,0.1420,225
2026-03-17,12:00:45,1,48,1000,300,0.0033,0.3600,0.1454,225
2026-03-17,12:00:45,1,48,1000,400,0.0033,0.3600,0.1456,225
2026-03-17,12:00:45,1,48,1000,500,0.0033,0.3600,0.1421,225
2026-03-17,12:00:45,1,48,1000,600,0.0033,0.3600,0.1454,225
2026-03-17,12:00:45,1,48,1000,700,0.0033,0.3600,0.1450,225
2026-03-17,12:00:45,1,48,1000,800,0.0033,0.3600,0.1441,225
2026-03-17,12:00:45,1,48,1000,900,0.0033,0.3600,0.1473,225
2026-03-17,12:00:45,1,48,1000,1000,0.0033,0.3600,0.1463,225
2026-03-17,12:00:45,1,64,100,100,0.0020,0.3600,0.0975,225
2026-03-17,12:00:46,1,64,100,200,0.0020,0.3600,0.1349,225
2026-03-17,12:00:46,1,64,100,300,0.0020,0.3600,0.1325,225
2026-03-17,12:00:46,1,64,200,100,0.0023,0.3600,0.1226,225
2026-03-17,12:00:46,1,64,500,100,0.0038,0.3600,0.1007,225
2026-03-17,12:00:46,1,64,100,400,0.0020,0.3600,0.0819,225
2026-03-17,12:00:46,1,64,500,200,0.0038,0.3600,0.0928,225
