date,time,num_index_per_subject,M,ef_construction,ef_search,index_build_time,hit_rate,avg_time_ms,total_queries
2026-03-16,20:26:23,5,16,100,1000,0.3187,0.88,2.1928,250
2026-03-16,20:26:23,5,48,100,400,0.1948,0.88,2.1935,250
2026-03-16,20:26:23,5,32,1000,400,0.2590,0.88,1.0866,250
2026-03-16,20:26:23,5,32,900,400,0.4940,0.88,2.2488,250
2026-03-16,20:26:23,5,48,200,100,0.4581,0.88,3.0409,250
2026-03-16,20:26:23,5,32,200,600,0.3158,0.88,3.3889,250
2026-03-16,20:26:23,3,64,900,900,0.2629,0.7057142857142857,1.9134,350
2026-03-16,20:26:23,5,16,600,1000,0.4211,0.88,1.3263,250
2026-03-16,20:26:23,5,32,400,900,0.5292,0.88,1.8069,250
2026-03-16,20:26:23,3,64,1000,900,0.1958,0.7057142857142857,1.9223,350
2026-03-16,20:26:23,5,32,100,900,0.2220,0.88,2.1288,250
2026-03-16,20:26:23,5,16,900,500,0.8853,0.88,3.4246,250
2026-03-16,20:26:23,5,16,800,800,0.4989,0.88,2.9574,250
2026-03-16,20:26:23,5,32,800,800,0.4302,0.88,2.0627,250
2026-03-16,20:26:23,5,32,1000,500,0.2590,0.88,1.0744,250
2026-03-16,20:26:23,5,32,500,600,0.5051,0.88,2.2358,250
2026-03-16,20:26:23,5,32,700,600,0.4533,0.88,2.1731,250
2026-03-16,20:26:23,3,64,800,900,0.2565,0.7057142857142857,1.9050,350
2026-03-16,20:26:23,5,48,100,500,0.1948,0.88,1.8225,250
2026-03-16,20:26:23,5,16,200,600,0.8182,0.88,3.4268,250
2026-03-16,20:26:23,5,16,500,600,0.8532,0.88,3.4559,250
2026-03-16,20:26:23,5,16,400,700,0.3350,0.88,3.4350,250
2026-03-16,20:26:23,5,32,400,1000,0.5292,0.88,1.3658,250
2026-03-16,20:26:23,5,16,1000,500,0.9317,0.88,2.9368,250
2026-03-16,20:26:23,5,16,700,700,0.4491,0.88,3.4731,250
2026-03-16,20:26:24,5,32,900,500,0.4940,0.88,2.2626,250
2026-03-16,20:26:24,5,32,600,600,0.2513,0.88,3.3981,250
2026-03-16,20:26:24,5,16,300,600,0.8291,0.88,3.4292,250
