date,time,e,M,efc,efs,index_build_time,hit_rate,avg_time_ms,total_queries
2026-03-17,11:04:04,1,64,300,800,0.0053,0.3600,0.2311,225
2026-03-17,11:04:04,1,64,900,200,0.0032,0.3600,0.1421,225
2026-03-17,11:04:04,1,64,100,700,0.0052,0.3600,0.2156,225
2026-03-17,11:04:04,1,64,600,800,0.0031,0.3600,0.1440,225
2026-03-17,11:04:04,1,64,200,600,0.0055,0.3600,0.2330,225
2026-03-17,11:04:04,1,64,800,800,0.0053,0.3600,0.2309,225
2026-03-17,11:04:04,1,64,500,500,0.0053,0.3600,0.2309,225
2026-03-17,11:04:04,1,64,900,300,0.0032,0.3600,0.1447,225
2026-03-17,11:04:04,1,64,700,100,0.0053,0.3600,0.2324,225
2026-03-17,11:04:04,1,64,300,900,0.0053,0.3600,0.2317,225
2026-03-17,11:04:04,1,64,400,100,0.0050,0.3600,0.2497,225
2026-03-17,11:04:04,1,64,600,900,0.0031,0.3600,0.1492,225
2026-03-17,11:04:04,1,64,100,800,0.0052,0.3600,0.2278,225
2026-03-17,11:04:04,1,64,900,400,0.0032,0.3600,0.1443,225
2026-03-17,11:04:04,1,64,200,700,0.0055,0.3600,0.2390,225
2026-03-17,11:04:04,1,64,800,900,0.0053,0.3600,0.2310,225
2026-03-17,11:04:04,1,64,1000,100,0.0052,0.3600,0.2344,225
2026-03-17,11:04:04,1,64,600,1000,0.0031,0.3600,0.1467,225
2026-03-17,11:04:04,1,64,500,600,0.0053,0.3600,0.2340,225
2026-03-17,11:04:04,1,64,700,200,0.0053,0.3600,0.2341,225
2026-03-17,11:04:04,1,64,400,200,0.0050,0.3600,0.2328,225
2026-03-17,11:04:04,1,64,300,1000,0.0053,0.3600,0.2397,225
2026-03-17,11:04:04,1,64,900,500,0.0032,0.3600,0.1441,225
