date,time,num_index_per_subject,M,ef_construction,ef_search,index_build_time,hit_rate,avg_time_ms,total_queries
2026-03-16,20:24:43,1,32,100,900,0.0020,0.4444444444444444,0.1119,90
2026-03-16,20:24:43,1,48,400,600,0.0006,0.4444444444444444,0.0584,90
2026-03-16,20:24:43,1,32,300,500,0.0010,0.4444444444444444,0.1142,90
2026-03-16,20:24:43,1,32,200,700,0.0009,0.4444444444444444,0.1118,90
2026-03-16,20:24:43,1,16,400,600,0.0010,0.4444444444444444,0.1141,90
2026-03-16,20:24:43,1,16,1000,600,0.0009,0.4444444444444444,0.1141,90
2026-03-16,20:24:43,1,48,400,700,0.0006,0.4444444444444444,0.0577,90
2026-03-16,20:24:43,1,32,100,1000,0.0020,0.4444444444444444,0.1161,90
2026-03-16,20:24:43,1,48,400,800,0.0006,0.4444444444444444,0.0500,90
2026-03-16,20:24:43,1,32,300,600,0.0010,0.4444444444444444,0.1134,90
2026-03-16,20:24:43,1,32,200,800,0.0009,0.4444444444444444,0.1107,90
2026-03-16,20:24:43,1,16,400,700,0.0010,0.4444444444444444,0.1112,90
2026-03-16,20:24:43,1,16,1000,700,0.0009,0.4444444444444444,0.1119,90
2026-03-16,20:24:43,1,48,400,900,0.0006,0.4444444444444444,0.0509,90
2026-03-16,20:24:43,1,48,400,1000,0.0006,0.4444444444444444,0.0503,90
2026-03-16,20:24:43,1,32,300,700,0.0010,0.4444444444444444,0.1122,90
2026-03-16,20:24:43,1,32,200,900,0.0009,0.4444444444444444,0.1118,90
2026-03-16,20:24:43,1,16,1000,800,0.0009,0.4444444444444444,0.1123,90
2026-03-16,20:24:43,1,16,400,800,0.0010,0.4444444444444444,0.1155,90
2026-03-16,20:24:43,1,32,300,800,0.0010,0.4444444444444444,0.1152,90
2026-03-16,20:24:43,1,32,200,1000,0.0009,0.4444444444444444,0.1170,90
2026-03-16,20:24:43,1,16,1000,900,0.0009,0.4444444444444444,0.1162,90
2026-03-16,20:24:43,1,16,400,900,0.0010,0.4444444444444444,0.1170,90
2026-03-16,20:24:43,1,32,300,900,0.0010,0.4444444444444444,0.1130,90
2026-03-16,20:24:43,1,16,1000,1000,0.0009,0.4444444444444444,0.1139,90
2026-03-16,20:24:43,1,16,400,1000,0.0010,0.4444444444444444,0.1109,90
2026-03-16,20:24:43,1,32,300,1000,0.0010,0.4444444444444444,0.1114,90
2026-03-16,20:24:45,1,64,100,100,0.0006,0.4444444444444444,0.0514,90
2026-03-16,20:24:45,1,64,100,200,0.0006,0.4444444444444444,0.0506,90
2026-03-16,20:24:45,1,64,100,300,0.0006,0.4444444444444444,0.0511,90
2026-03-16,20:24:45,1,64,100,400,0.0006,0.4444444444444444,0.0513,90
2026-03-16,20:24:45,1,64,100,500,0.0006,0.4444444444444444,0.0519,90
2026-03-16,20:24:45,1,64,100,600,0.0006,0.4444444444444444,0.0514,90
2026-03-16,20:24:45,1,64,100,700,0.0006,0.4444444444444444,0.0517,90
2026-03-16,20:24:45,1,64,100,800,0.0006,0.4444444444444444,0.0527,90
2026-03-16,20:24:45,1,64,100,900,0.0006,0.4444444444444444,0.0522,90
2026-03-16,20:24:45,1,64,100,1000,0.0006,0.4444444444444444,0.0523,90
2026-03-16,20:24:45,1,64,400,100,0.0006,0.4444444444444444,0.0536,90
2026-03-16,20:24:45,1,64,400,200,0.0006,0.4444444444444444,0.0524,90
2026-03-16,20:24:45,1,64,400,300,0.0006,0.4444444444444444,0.0530,90
2026-03-16,20:24:45,1,64,400,400,0.0006,0.4444444444444444,0.0520,90
2026-03-16,20:24:45,1,64,400,500,0.0006,0.4444444444444444,0.0550,90
2026-03-16,20:24:45,1,64,400,600,0.0006,0.4444444444444444,0.0528,90
2026-03-16,20:24:45,1,64,400,700,0.0006,0.4444444444444444,0.0514,90
2026-03-16,20:24:45,1,64,400,800,0.0006,0.4444444444444444,0.0537,90
2026-03-16,20:24:45,1,64,400,900,0.0006,0.4444444444444444,0.0544,90
2026-03-16,20:24:45,1,64,400,1000,0.0006,0.4444444444444444,0.0534,90
2026-03-16,20:24:45,1,64,500,100,0.0009,0.4444444444444444,0.0888,90
2026-03-16,20:24:45,1,64,500,200,0.0009,0.4444444444444444,0.0883,90
2026-03-16,20:24:45,1,64,300,100,0.0006,0.4444444444444444,0.0549,90
2026-03-16,20:24:45,1,64,300,200,0.0006,0.4444444444444444,0.0558,90
